x,y
110226,198916
147373,290456
52388,277529
169485,391962
156831,384043
43720,249603
50795,312593
134633,317322
41792,276078
174932,262224
156233,239839
173219,236817
143339,295918
52301,268315
49884,288243
137862,228178
43720,249991
52388,277593
28538,303522
143278,290194
133847,372453
52388,277673
113157,244546
42698,258693
28538,303610
133445,382078
52760,269891
446849,248449
28538,304314
52388,277506
47577,289801
156588,246940
43720,249831
120691,281096
52760,269720
119926,282132
52760,269876
144376,334891
28538,303715
29291,292023
52301,268368
141269,403898
41675,289467
52388,277482
30802,249693
459845,279770
177065,260291
174503,276174
166645,299468
176451,264962
43720,249431
177120,210998
28538,303678
52388,277595
152541,111744
460518,274883
126596,173907
185154,40354
28538,303682
463726,259580
186301,303180
52760,269972
28538,303765
52815,267043
52388,277469
162399,244566
28538,303457
153106,348770
43720,249833
153225,357058
154528,364816
108345,214334
167396,182815
143158,317618
47533,271152
43996,283332
46897,334006
28538,304303
195056,344488
28538,303857
451561,284727
28538,303764
28538,303480
187895,286596
52388,277507
52760,269935
159515,386874
44747,251895
109198,200116
52760,269851
52388,277501
152066,429931
99759,373332
162877,437767
28538,303771
59895,329327
52388,277639
53499,277924
28538,303807
51595,339098
43720,249890
48940,288726
170886,435284
52388,277646
445329,229855
202278,97876
176496,301902
41342,190622
167658,326367
47710,342446
445329,229855
459677,274770
28538,303859
43720,249855
162652,293265
173179,259883
176051,206586
46244,279503
163530,295004
98791,353090
53023,291737
44040,346367
28538,303561
52388,277571
48853,210327
52388,277556
151646,349897
52388,277496
54264,166654
153001,364942
52388,277569
104544,297324
31326,262206
181626,214102
43720,250084
176262,295989
195434,250553
40559,192713
100700,327446
153753,297684
103483,365862
108296,347338
101917,268601
52388,277472
153787,423187
151659,349594
52388,277565
166757,162915
168544,402028
46456,291385
52760,269900
52815,267074
179221,240789
42438,287558
28538,303549
65598,326982
28538,303618
457869,233775
30885,307671
107204,318735
174123,389751
52388,277475
114762,288293
120662,294710
53499,278012
46380,295912
52815,266955
139463,256784
201943,79728
46757,236821
45064,346134
28538,303823
191173,320879
52388,277537
52760,269903
28538,304006
167447,260247
48062,354415
177097,230047
43720,250082
114578,316576
148681,255507
159416,288018
52388,277540
169509,371100
52388,277445
52388,277471
36644,206755
50230,291261
188589,343660
47349,305390
52760,269704
132371,357932
112226,380672
150698,345215
43720,250081
53981,228671
52388,277592
104178,372816
28538,303725
49485,298033
42118,222089
28538,303712
52388,277649
28538,303703
53596,380767
182234,231625
43720,250079
52815,267051
43720,249925
42110,145918
159328,298150
43222,282709
149448,326656
28538,303830
52388,277579
48321,347148
120058,287713
166951,324600
138274,229710
42665,331795
179042,157317
130584,394839
106111,356379
105670,345778
52760,269983
50161,333802
101729,356084
43720,249853
52388,277516
28538,303765
190430,359245
28538,303401
52388,277486
164444,260344
48151,272589
174595,260469
46931,358384
28538,303491
52388,277569
177621,236677
42468,250782
44547,310165
52388,277467
157601,192219
52388,277482
53756,338418
50735,420191
52388,277568
68854,316100
52388,277621
57175,118782
52388,277493
180648,260204
141662,409671
112038,388888
33052,309270
43720,249853
52388,277526
43720,250100
43720,249973
52760,269859
145424,356838
184551,352323
52760,269983
95711,245505
159275,311375
52388,277503
52388,277465
28538,303545
43720,249433
154499,333255
445329,229855
28538,303786
142774,317701
144519,342753
153471,450031
52388,277504
149781,342200
163457,254109
44126,269286
28538,303862
52388,277452
52388,277544
43720,249939
43720,250053
144827,270112
152669,354116
52388,277464
28538,303676
43720,249882
179172,190050
43720,250052
196133,421333
28538,303892
52388,277470
39228,194155
43720,249829
152926,298974
28538,303850
171690,331594
43720,250133
99577,325416
28538,303757
155017,417842
43720,249832
132291,184429
44624,324733
127212,159034
183307,428339
52388,277515
107161,300147
43720,250134
129149,218058
47776,275637
148626,165682
52388,277448
43720,250119
143191,421849
43720,249967
47108,379081
41937,205921
487806,216141
52388,277630
27911,294256
172262,225231
52388,277509
28538,303664
262901,340026
55086,286572
28538,303920
39783,267217
143715,374882
52388,277457
43720,249850
43720,250079
43720,250080
28538,303543
143618,271536
46728,289030
138594,339630
112178,259560
52815,267051
138735,201255
176587,347680
158429,325452
144671,163666
151849,276490
140477,234145
45063,375046
52388,277517
28538,303790
52388,277542
112958,229809
52388,277605
52760,269913
43720,249922
43720,249948
52388,277515
46045,240788
52388,277589
176759,224634
445329,229855
148455,287021
52388,277426
48113,327171
135094,230232
445329,229855
43720,249946
59133,201006
52388,277461
152610,333397
52388,277575
28538,303448
158447,337059
39444,299734
47246,225447
143109,317888
42255,286632
136397,215353
121308,281550
31390,267810
43720,250182
43720,249607
133975,280079
38112,209170
52760,269791
157308,303243
28538,303873
145974,246941
125953,212247
133928,246636
163693,439459
43989,249272
52388,277501
147619,395028
144475,294307
172789,261595
52388,277475
147175,254064
52760,269829
164419,419573
141762,346769
153666,401329
137113,342346
28538,303611
43720,229170
43720,249968
108360,281602
167188,268140
28538,303922
177727,229785
43720,250136
41879,288319
459564,276150
162487,244151
172921,261281
54104,288637
48317,315003
28538,303809
160945,252315
52388,277555
28538,303521
60016,418674
54201,271623
42609,216944
143476,412283
52388,277598
180113,273782
43720,249837
59133,201019
52388,277554
45029,365086
152042,371096
52388,277519
52388,277409
166337,339288
42739,245260
43720,250178
177157,330000
457936,232576
46433,304517
43720,250181
52388,277516
52760,269893
102874,181368
28538,303669
189343,360673
177713,343479
52388,277591
130656,394144
52388,277506
43720,249955
52760,269877
445329,229855
28538,303842
457785,335228
131965,231495
52388,277631
142664,377015
49743,242612
52388,277491
50010,420734
98840,358924
48518,305449
47909,320881
28538,303565
102789,361738
54201,271754
177561,315208
172176,366700
43720,249809
459937,274112
52388,277457
28538,303974
43720,250105
52760,269901
52388,277562
169632,317636
134976,326256
47795,256543
161386,290440
48151,272589
144920,389573
104923,373230
52388,277555
136897,216568
53346,294870
129928,448276
144937,299458
140904,295901
43720,249969
43720,249827
176773,237208
169179,378111
42431,271288
52760,269840
94783,346797
52388,277508
43720,249929
149418,93126
52388,277602
142387,406820
43720,249838
131469,394125
43720,250081
107937,313643
52388,277534
46660,306928
178297,251752
52760,269890
47092,371302
52388,277519
463696,175097
172594,220785
28538,303724
145058,228270
43720,250129
161981,268252
52388,277508
52760,269833
28538,303664
43720,249956
127231,234429
41699,283555
156847,383502
165536,353219
52388,277474
141921,417509
185011,410047
157258,326884
34207,203286
110704,317340
121445,282395
46511,299923
48014,276087
149537,274202
46076,274377
30958,205591
52388,277604
109186,306205
460875,285324
43720,250178
158734,340386
47567,291056
28538,303639
95711,245499
197532,299134
52388,277579
43720,250180
118094,245907
445329,229855
151373,307421
144687,360371
30678,240760
30166,188589
151198,330782
52388,277707
52760,269783
142778,360163
28538,303573
183626,346909
42700,269928
52388,277496
189959,359190
52760,269946
192447,409349
169173,423971
190577,338346
109071,290177
442985,229236
130411,61130
43720,249942
193475,316978
183711,402306
201870,97881
149909,314192
161472,248158
52388,277679
28538,303671
52388,277553
149406,256639
163341,270455
43720,249833
28538,303875
47127,418947
149641,380377
31145,268190
28538,303894
167572,387831
445329,229855
95995,351133
29771,276498
142867,413311
457338,252218
134725,335578
160855,459496
50937,265228
28538,303796
162756,346024
52760,269824
184460,301569
43720,249930
47437,290576
52388,277482
166132,399890
148519,245778
28538,303665
30731,319179
457373,243099
121429,269924
453745,238688
106404,209117
28538,303882
52388,277489
168979,222507
39096,185689
41640,247752
147120,284418
459272,304087
54201,271813
28538,303649
52388,277503
52388,277531
52388,277450
151631,363285
445329,229855
28538,303459
43720,249994
43720,250081
43041,232298
40636,185894
28538,303804
164733,377412
43720,250168
55726,93099
192397,360607
151949,383522
52388,277520
43720,249830
28538,303711
176469,341912
442985,229236
143629,405754
230405,333525
152418,386030
152265,326689
153819,367262
182762,261921
43720,249995
37581,184185
44418,267724
158917,295656
47467,225492
31369,236102
52388,277423
170658,419475
52388,277453
40679,227387
52388,277550
52760,269940
45258,304222
134305,428260
167049,302490
140009,403986
155020,336135
28538,303440
52388,277524
28538,303795
52815,266978
154923,423922
52388,277428
189844,354778
42325,177412
167163,239604
457169,316453
110524,254377
141999,341932
52388,277668
43720,249832
154871,329724
151873,375108
54201,271662
46803,205148
47564,396808
172132,277900
42302,242957
122709,281958
167144,188922
45056,308673
106718,362790
54201,271715
28538,303456
52760,269943
28538,303968
52388,277385
28538,303752
28538,303820
189044,399149
179294,386036
154448,319270
52388,277457
161099,255733
28538,303675
141825,404182
52388,277592
195998,439057
42614,277993
48022,299362
52388,277459
30395,99666
172468,244098
154016,289911
47873,273624
174355,215484
43986,264707
59876,194554
153190,404686
28538,303846
163548,237382
154211,371212
457591,247506
54201,271770
28538,303778
32922,220717
52388,277461
174987,223130
151873,375036
173055,252275
43720,249849
92899,359156
43720,249974
182611,288072
52388,277566
68860,337543
28538,303719
52388,277489
144150,407554
123681,271508
138311,338461
54201,271848
53392,269628
28538,303865
162615,354826
178360,285163
47909,320881
43720,250078
287609,130153
147028,241884
50915,338745
143260,250883
193279,263542
132075,394546
105443,208608
54201,271861
173543,358697
28538,303563
57080,92784
52388,277492
145166,365042
54034,226026
442985,229236
106980,321021
178429,311678
43720,250180
52388,277486
52388,277594
173253,243377
161191,309450
28538,303888
152479,343522
160075,349979
177070,263275
157327,374259
144688,269977
154691,193691
52388,277583
103389,371262
190903,358891
48629,312889
28538,303712
140797,367845
128074,327635
181381,277181
28538,303731
461291,340320
41969,215425
101740,363228
168242,369437
29291,291472
161864,241992
46240,385715
177583,338799
28538,303506
41685,201384
52388,277530
141731,309186
178800,324883
52388,277520
52388,277567
100040,373820
52388,277515
154028,335453
175147,269065
28538,303768
37641,197410
43720,250170
139593,232539
145951,437280
457771,257660
43720,249913
58596,255547
43720,249992
52388,277475
52760,269897
31566,313438
28538,303719
122710,287175
111720,342051
28538,304061
171856,160096
181753,321603
46932,320659
154528,364802
143085,405767
143360,425303
103317,372281
52388,277574
46313,354768
42285,239147
43720,250077
169632,332898
113684,320032
43720,250178
164868,299773
52388,277574
185013,140555
28538,303420
157391,384891
52388,277468
118545,393109
52388,277518
183478,0
43720,250180
125755,201221
47385,312001
140385,252006
176912,261915
54104,288683
52760,269871
52388,277502
141638,419170
52388,277378
132422,392102
93228,372247
183570,308875
445329,229855
95853,316052
28538,303604
52388,277571
52760,269903
111370,187450
142791,426814
56525,203898
42312,308287
154892,347497
28538,303522
120743,287661
131919,194002
175077,379332
129095,357529
52388,277590
52388,277574
52388,277528
172062,340158
124748,151575
177373,290951
55318,293800
151634,296912
43720,249943
28538,303747
28538,303722
43720,250131
28538,304120
180831,251483
52388,277415
43720,250082
39423,349871
159673,384426
46708,355096
52388,277649
54201,271817
28538,303899
156790,428053
43720,250175
124245,172967
151377,336755
52388,277566
51658,279418
54201,271887
52815,267176
143337,423498
162536,261529
28538,303536
44793,229508
186314,194528
138502,317502
181136,176619
144147,406500
43720,250129
184139,328703
179833,245263
53432,319788
52388,277331
52388,277500
43720,249760
309577,192406
105824,183550
28538,303797
118992,227960
28538,303855
52760,269983
28538,303457
184184,257164
134544,365734
152211,372817
174002,197499
52388,277541
52388,277473
52388,277459
52388,277443
28538,303903
52760,270019
47556,339052
52388,277484
142697,350442
52760,269926
28538,303822
173526,297810
166541,296487
193794,261290
167640,327177
28538,303936
148727,271670
168871,390418
140646,253128
52388,277479
189841,360703
52388,277560
173701,246559
54201,271766
44609,226907
447766,228418
43720,250082
170372,360495
52388,277470
50342,333552
165394,285857
160574,399404
52388,277413
52388,277558
52388,277489
66553,209402
175387,361937
52815,267036
52388,277651
28538,303484
199644,373993
144085,233886
52388,277499
94172,373413
52388,277543
28538,303731
98761,358363
143620,270496
174700,229272
52388,277474
52388,277508
115770,363953
154739,403243
445329,229855
453044,250639
52388,277493
52388,277493
54022,159224
42940,213215
157480,300250
65598,326944
179371,277922
28538,303737
173133,77541
48030,219195
47552,288464
31440,268534
59876,194544
54201,271821
172629,239440
183089,250185
30992,242649
448274,269935
47858,256561
144315,290447
52388,277604
185558,284956
43720,249929
169683,233818
28538,303547
52388,277503
43720,249758
43041,231988
52388,277541
44846,325405
28538,303964
151553,324166
45294,243365
43720,249878
123373,368998
52388,277519
109968,206519
